id,treatment,choice_set,card,alternative,chosen,development,water,cultural,alt_label,dev_limited,dev_high,dev_com,wat_med,wat_low,cult_s,cult_sl,n_answered,complete,councillor,role,lim_money,res_money,com_money,med_money,low_money,occasion
95,3,4,12,2,0,Residential,Low,Stables,Option B,0,1,0,0,1,1,0,4,1,1,Councillor,0,1,0,0,1,954
95,3,4,12,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,954
96,2,1,4,1,0,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,0,Compliance staff,0,1,0,0,0,961
96,2,1,4,2,1,Commercial,Medium,None,Option B,0,0,1,1,0,0,0,4,1,0,Compliance staff,0,0,1,0,0,961
96,2,1,4,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Compliance staff,0,0,0,0,0,961
96,2,2,7,1,0,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,4,1,0,Compliance staff,0,0,1,0,0,962
96,2,2,7,2,1,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,0,Compliance staff,0,1,0,0,0,962
96,2,2,7,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Compliance staff,0,0,0,0,0,962
96,2,3,10,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,0,Compliance staff,0,0,1,0,0,963
96,2,3,10,2,1,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,0,Compliance staff,1,0,0,0,0,963
96,2,3,10,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Compliance staff,0,0,0,0,0,963
96,2,4,12,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,0,Compliance staff,1,0,0,0,0,964
96,2,4,12,2,1,Residential,Low,Stables,Option B,0,1,0,0,1,1,0,4,1,0,Compliance staff,0,1,0,0,0,964
96,2,4,12,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Compliance staff,0,0,0,0,0,964
98,2,1,2,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,1,Councillor,0,0,1,0,0,981
98,2,1,2,2,1,Residential,High,Stables & landscape,Option B,0,1,0,0,0,0,1,4,1,1,Councillor,0,1,0,0,0,981
98,2,1,2,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,981
98,2,2,4,1,1,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,1,Councillor,0,1,0,0,0,982
98,2,2,4,2,0,Commercial,Medium,None,Option B,0,0,1,1,0,0,0,4,1,1,Councillor,0,0,1,0,0,982
98,2,2,4,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,982
98,2,3,7,1,1,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,4,1,1,Councillor,0,0,1,0,0,983
98,2,3,7,2,0,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,1,Councillor,0,1,0,0,0,983
98,2,3,7,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,983
98,2,4,12,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,0,0,984
98,2,4,12,2,0,Residential,Low,Stables,Option B,0,1,0,0,1,1,0,4,1,1,Councillor,0,1,0,0,0,984
98,2,4,12,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,984
99,3,1,5,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,1,0,991
99,3,1,5,2,0,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,1,Councillor,0,1,0,1,0,991
99,3,1,5,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,991
99,3,2,7,1,0,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,4,1,1,Councillor,0,0,1,0,0,992
99,3,2,7,2,0,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,1,Councillor,0,1,0,1,0,992
99,3,2,7,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,992
99,3,3,10,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,1,Councillor,0,0,1,0,1,993
99,3,3,10,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,1,0,993
99,3,3,10,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,993
99,3,4,12,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,1,0,994
99,3,4,12,2,0,Residential,Low,Stables,Option B,0,1,0,0,1,1,0,4,1,1,Councillor,0,1,0,0,1,994
99,3,4,12,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,994
100,2,1,3,1,0,Residential,Low,Stables & landscape,Option A,0,1,0,0,1,0,1,4,1,1,Councillor,0,1,0,0,0,1001
100,2,1,3,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,0,0,1001
100,2,1,3,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1001
100,2,2,6,1,0,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,1,Councillor,0,1,0,0,0,1002
100,2,2,6,2,1,Limited,High,Stables & landscape,Option B,1,0,0,0,0,0,1,4,1,1,Councillor,1,0,0,0,0,1002
100,2,2,6,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1002
100,2,3,8,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,0,0,1003
100,2,3,8,2,1,Commercial,High,Stables,Option B,0,0,1,0,0,1,0,4,1,1,Councillor,0,0,1,0,0,1003
100,2,3,8,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1003
100,2,4,10,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,1,Councillor,0,0,1,0,0,1004
100,2,4,10,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,0,0,1004
100,2,4,10,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1004
101,3,1,4,1,1,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,1,Councillor,0,1,0,0,0,1011
101,3,1,4,2,0,Commercial,Medium,None,Option B,0,0,1,1,0,0,0,4,1,1,Councillor,0,0,1,1,0,1011
101,3,1,4,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1011
101,3,2,6,1,0,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,1,Councillor,0,1,0,0,1,1012
101,3,2,6,2,1,Limited,High,Stables & landscape,Option B,1,0,0,0,0,0,1,4,1,1,Councillor,1,0,0,0,0,1012
101,3,2,6,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1012
101,3,3,8,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,1,0,1013
101,3,3,8,2,1,Commercial,High,Stables,Option B,0,0,1,0,0,1,0,4,1,1,Councillor,0,0,1,0,0,1013
101,3,3,8,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1013
101,3,4,11,1,0,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,1,Councillor,0,1,0,0,1,1014
101,3,4,11,2,0,Commercial,High,Stables & landscape,Option B,0,0,1,0,0,0,1,4,1,1,Councillor,0,0,1,0,0,1014
101,3,4,11,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1014
102,1,1,4,1,1,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,1,Councillor,0,0,0,0,0,1021
102,1,1,4,2,0,Commercial,Medium,None,Option B,0,0,1,1,0,0,0,4,1,1,Councillor,0,0,0,0,0,1021
102,1,1,4,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1021
102,1,2,6,1,0,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,1,Councillor,0,0,0,0,0,1022
102,1,2,6,2,1,Limited,High,Stables & landscape,Option B,1,0,0,0,0,0,1,4,1,1,Councillor,0,0,0,0,0,1022
102,1,2,6,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1022
102,1,3,9,1,1,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,4,1,1,Councillor,0,0,0,0,0,1023
102,1,3,9,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1023
102,1,3,9,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1023
102,1,4,12,1,1,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1024
102,1,4,12,2,0,Residential,Low,Stables,Option B,0,1,0,0,1,1,0,4,1,1,Councillor,0,0,0,0,0,1024
102,1,4,12,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1024
103,3,1,1,1,1,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,1,Councillor,0,1,0,0,0,1031
103,3,1,1,2,0,Limited,Low,None,Option B,1,0,0,0,1,0,0,4,1,1,Councillor,1,0,0,0,1,1031
103,3,1,1,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1031
103,3,2,2,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,1,Councillor,0,0,1,0,1,1032
103,3,2,2,2,1,Residential,High,Stables & landscape,Option B,0,1,0,0,0,0,1,4,1,1,Councillor,0,1,0,0,0,1032
103,3,2,2,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1032
103,3,3,3,1,0,Residential,Low,Stables & landscape,Option A,0,1,0,0,1,0,1,4,1,1,Councillor,0,1,0,0,1,1033
103,3,3,3,2,1,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,1,0,1033
103,3,3,3,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1033
103,3,4,9,1,1,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,4,1,1,Councillor,0,0,1,0,0,1034
103,3,4,9,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,1,0,1034
103,3,4,9,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1034
104,1,1,2,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,0,Compliance staff,0,0,0,0,0,1041
104,1,1,2,2,1,Residential,High,Stables & landscape,Option B,0,1,0,0,0,0,1,4,1,0,Compliance staff,0,0,0,0,0,1041
104,1,1,2,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Compliance staff,0,0,0,0,0,1041
104,1,2,5,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,0,Compliance staff,0,0,0,0,0,1042
104,1,2,5,2,1,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,0,Compliance staff,0,0,0,0,0,1042
104,1,2,5,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Compliance staff,0,0,0,0,0,1042
104,1,3,7,1,0,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,4,1,0,Compliance staff,0,0,0,0,0,1043
104,1,3,7,2,1,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,0,Compliance staff,0,0,0,0,0,1043
104,1,3,7,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Compliance staff,0,0,0,0,0,1043
104,1,4,8,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,0,Compliance staff,0,0,0,0,0,1044
104,1,4,8,2,1,Commercial,High,Stables,Option B,0,0,1,0,0,1,0,4,1,0,Compliance staff,0,0,0,0,0,1044
104,1,4,8,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Compliance staff,0,0,0,0,0,1044
105,3,1,1,1,1,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,1,Councillor,0,1,0,0,0,1051
105,3,1,1,2,0,Limited,Low,None,Option B,1,0,0,0,1,0,0,4,1,1,Councillor,1,0,0,0,1,1051
105,3,1,1,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1051
105,3,2,6,1,0,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,1,Councillor,0,1,0,0,1,1052
105,3,2,6,2,1,Limited,High,Stables & landscape,Option B,1,0,0,0,0,0,1,4,1,1,Councillor,1,0,0,0,0,1052
105,3,2,6,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1052
105,3,3,11,1,0,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,1,Councillor,0,1,0,0,1,1053
105,3,3,11,2,1,Commercial,High,Stables & landscape,Option B,0,0,1,0,0,0,1,4,1,1,Councillor,0,0,1,0,0,1053
105,3,3,11,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1053
105,3,4,12,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,1,0,1054
105,3,4,12,2,0,Residential,Low,Stables,Option B,0,1,0,0,1,1,0,4,1,1,Councillor,0,1,0,0,1,1054
105,3,4,12,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1054
108,1,1,3,1,0,Residential,Low,Stables & landscape,Option A,0,1,0,0,1,0,1,4,1,1,Councillor,0,0,0,0,0,1081
108,1,1,3,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1081
108,1,1,3,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1081
108,1,2,4,1,1,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,1,Councillor,0,0,0,0,0,1082
108,1,2,4,2,0,Commercial,Medium,None,Option B,0,0,1,1,0,0,0,4,1,1,Councillor,0,0,0,0,0,1082
108,1,2,4,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1082
108,1,3,5,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1083
108,1,3,5,2,0,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,1,Councillor,0,0,0,0,0,1083
108,1,3,5,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1083
108,1,4,10,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,1,Councillor,0,0,0,0,0,1084
108,1,4,10,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1084
108,1,4,10,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1084
109,2,1,1,1,0,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,1,Councillor,0,1,0,0,0,1091
109,2,1,1,2,0,Limited,Low,None,Option B,1,0,0,0,1,0,0,4,1,1,Councillor,1,0,0,0,0,1091
109,2,1,1,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1091
109,2,2,2,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,1,Councillor,0,0,1,0,0,1092
109,2,2,2,2,1,Residential,High,Stables & landscape,Option B,0,1,0,0,0,0,1,4,1,1,Councillor,0,1,0,0,0,1092
109,2,2,2,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1092
109,2,3,5,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,0,0,1093
109,2,3,5,2,0,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,1,Councillor,0,1,0,0,0,1093
109,2,3,5,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1093
109,2,4,11,1,1,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,1,Councillor,0,1,0,0,0,1094
109,2,4,11,2,0,Commercial,High,Stables & landscape,Option B,0,0,1,0,0,0,1,4,1,1,Councillor,0,0,1,0,0,1094
109,2,4,11,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1094
110,3,1,2,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,0,Policy staff,0,0,1,0,1,1101
110,3,1,2,2,1,Residential,High,Stables & landscape,Option B,0,1,0,0,0,0,1,4,1,0,Policy staff,0,1,0,0,0,1101
110,3,1,2,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1101
110,3,2,4,1,1,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,0,Policy staff,0,1,0,0,0,1102
110,3,2,4,2,0,Commercial,Medium,None,Option B,0,0,1,1,0,0,0,4,1,0,Policy staff,0,0,1,1,0,1102
110,3,2,4,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1102
110,3,3,5,1,1,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,0,Policy staff,1,0,0,1,0,1103
110,3,3,5,2,0,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,0,Policy staff,0,1,0,1,0,1103
110,3,3,5,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1103
110,3,4,9,1,1,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,4,1,0,Policy staff,0,0,1,0,0,1104
110,3,4,9,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,0,Policy staff,1,0,0,1,0,1104
110,3,4,9,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1104
111,2,1,1,1,1,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,3,0,1,Councillor,0,1,0,0,0,1111
111,2,1,1,2,0,Limited,Low,None,Option B,1,0,0,0,1,0,0,3,0,1,Councillor,1,0,0,0,0,1111
111,2,1,1,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,3,0,1,Councillor,0,0,0,0,0,1111
111,2,2,1,1,1,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,3,0,1,Councillor,0,1,0,0,0,1112
111,2,2,1,2,0,Limited,Low,None,Option B,1,0,0,0,1,0,0,3,0,1,Councillor,1,0,0,0,0,1112
111,2,2,1,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,3,0,1,Councillor,0,0,0,0,0,1112
111,2,3,3,1,1,Residential,Low,Stables & landscape,Option A,0,1,0,0,1,0,1,3,0,1,Councillor,0,1,0,0,0,1113
111,2,3,3,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,3,0,1,Councillor,1,0,0,0,0,1113
111,2,3,3,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,3,0,1,Councillor,0,0,0,0,0,1113
111,2,4,7,1,1,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,3,0,1,Councillor,0,0,1,0,0,1114
111,2,4,7,2,0,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,3,0,1,Councillor,0,1,0,0,0,1114
111,2,4,7,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,3,0,1,Councillor,0,0,0,0,0,1114
112,1,1,1,1,0,Residential,High,Stables & landscape,Option A,0,1,0,0,0,0,1,4,1,1,Councillor,0,0,0,0,0,1121
112,1,1,1,2,0,Limited,Low,None,Option B,1,0,0,0,1,0,0,4,1,1,Councillor,0,0,0,0,0,1121
112,1,1,1,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1121
112,1,2,2,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,1,Councillor,0,0,0,0,0,1122
112,1,2,2,2,0,Residential,High,Stables & landscape,Option B,0,1,0,0,0,0,1,4,1,1,Councillor,0,0,0,0,0,1122
112,1,2,2,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1122
112,1,3,8,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1123
112,1,3,8,2,1,Commercial,High,Stables,Option B,0,0,1,0,0,1,0,4,1,1,Councillor,0,0,0,0,0,1123
112,1,3,8,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1123
112,1,4,11,1,0,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,1,Councillor,0,0,0,0,0,1124
112,1,4,11,2,0,Commercial,High,Stables & landscape,Option B,0,0,1,0,0,0,1,4,1,1,Councillor,0,0,0,0,0,1124
112,1,4,11,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1124
113,1,1,3,1,0,Residential,Low,Stables & landscape,Option A,0,1,0,0,1,0,1,4,1,1,Councillor,0,0,0,0,0,1131
113,1,1,3,2,1,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1131
113,1,1,3,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1131
113,1,2,8,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1132
113,1,2,8,2,1,Commercial,High,Stables,Option B,0,0,1,0,0,1,0,4,1,1,Councillor,0,0,0,0,0,1132
113,1,2,8,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1132
113,1,3,10,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,1,Councillor,0,0,0,0,0,1133
113,1,3,10,2,1,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1133
113,1,3,10,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1133
113,1,4,12,1,1,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,0,0,0,0,0,1134
113,1,4,12,2,0,Residential,Low,Stables,Option B,0,1,0,0,1,1,0,4,1,1,Councillor,0,0,0,0,0,1134
113,1,4,12,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1134
114,2,1,5,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,0,0,1141
114,2,1,5,2,0,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,1,Councillor,0,1,0,0,0,1141
114,2,1,5,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1141
114,2,2,6,1,0,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,1,Councillor,0,1,0,0,0,1142
114,2,2,6,2,1,Limited,High,Stables & landscape,Option B,1,0,0,0,0,0,1,4,1,1,Councillor,1,0,0,0,0,1142
114,2,2,6,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1142
114,2,3,9,1,1,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,4,1,1,Councillor,0,0,1,0,0,1143
114,2,3,9,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,0,0,1143
114,2,3,9,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1143
114,2,4,12,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,1,Councillor,1,0,0,0,0,1144
114,2,4,12,2,0,Residential,Low,Stables,Option B,0,1,0,0,1,1,0,4,1,1,Councillor,0,1,0,0,0,1144
114,2,4,12,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,1,Councillor,0,0,0,0,0,1144
115,3,1,3,1,0,Residential,Low,Stables & landscape,Option A,0,1,0,0,1,0,1,4,1,0,Policy staff,0,1,0,0,1,1151
115,3,1,3,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,0,Policy staff,1,0,0,1,0,1151
115,3,1,3,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1151
115,3,2,7,1,0,Commercial,High,Stables & landscape,Option A,0,0,1,0,0,0,1,4,1,0,Policy staff,0,0,1,0,0,1152
115,3,2,7,2,0,Residential,Medium,Stables & landscape,Option B,0,1,0,1,0,0,1,4,1,0,Policy staff,0,1,0,1,0,1152
115,3,2,7,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1152
115,3,3,8,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,0,Policy staff,1,0,0,1,0,1153
115,3,3,8,2,1,Commercial,High,Stables,Option B,0,0,1,0,0,1,0,4,1,0,Policy staff,0,0,1,0,0,1153
115,3,3,8,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1153
115,3,4,10,1,0,Commercial,Low,None,Option A,0,0,1,0,1,0,0,4,1,0,Policy staff,0,0,1,0,1,1154
115,3,4,10,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,0,Policy staff,1,0,0,1,0,1154
115,3,4,10,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1154
116,3,1,3,1,0,Residential,Low,Stables & landscape,Option A,0,1,0,0,1,0,1,4,1,0,Policy staff,0,1,0,0,1,1161
116,3,1,3,2,0,Limited,Medium,Stables,Option B,1,0,0,1,0,1,0,4,1,0,Policy staff,1,0,0,1,0,1161
116,3,1,3,3,1,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1161
116,3,2,6,1,0,Residential,Low,None,Option A,0,1,0,0,1,0,0,4,1,0,Policy staff,0,1,0,0,1,1162
116,3,2,6,2,1,Limited,High,Stables & landscape,Option B,1,0,0,0,0,0,1,4,1,0,Policy staff,1,0,0,0,0,1162
116,3,2,6,3,0,None,High,None,Status quo,0,0,0,0,0,0,0,4,1,0,Policy staff,0,0,0,0,0,1162
116,3,3,8,1,0,Limited,Medium,Stables,Option A,1,0,0,1,0,1,0,4,1,0,Policy staff,1,0,0,1,0,1163
116,3,3,8,2,0,Commercial,High,Stables,Option B,0,0,1,0,0,1,0,4,1,0,Policy staff,0,0,1,0,0,1163
